评价内容(content)	评分（总分5分）(score)
这款简直是显瘦妹子的福音，超级遮肚显瘦的，超级喜欢的，特别的显胸大	5
做工好发货快，非常不错的卖家	5
挺好看的非常不错非常不错	5
还不错，物有所值，很方便	5
衣服真的炒鸡美！ 穿出去 朋友都问我在哪里买的 而且很保守 还很显身材 嘻嘻 推荐宝宝们	5
做工好发货快，非常不错的卖家	5
还可以，就是感觉有些粗糙，比水银温度计高0.2度吧。	5
正常使用，用来挖blockcdn	5
包装不错，挺好的，做工非常的好，产品质量给力	5
印花是第一次尝试，非常的时尚保守，质量一如既往的好呀，个人是保型哦，这套是非常合适	5
上手简单 但是 不知道准不准 也没有标准温度可以做对比	5
是个不错的购买，值得期待。	5
包装不错，挺好的，做工非常的好，产品质量给力	5
泳衣真的很满意，穿出去玩，都说好看，显身材，质量很好，客服推荐尺码也正好	5
用用再说，感觉不错	5
板子很整齐，做工不错，通电可用，安装系统也很容易。	5
东西很好，很喜欢，下次还买！！！	5
包装看着像是二手市场的旧货，又皱又脏的	3
与图片一样，M码刚好，	5
挺好的，临时去温泉加急买的，结果还是没有送到，不过东西很好看，大了一些，留在下一次穿吧	5
很好用，很方便。再也不用为宝贝测体温烦恼了	5
还行吧，好像没有卖家秀上的颜色鲜艳	5
可以不错，性价比高，有宝宝的可以备一个，体温水温食品温度	5
买大了。实际比图片颜色暗点	5
东西非常好，快递很给力	5
商品质量超好，尺码合适。	5
很好，很方便，简单易用，和合适家庭必备	5
很好看，泡温泉穿的，显瘦显白	5
物流真的好快呢，保守的妹子不要再犹豫了，不得不说这款真的超值呢，质量跟做工非常好哟，简直是高达上	5
在使用，很方便，不知道到底准不准确。	5
不错和喜欢，一直在京东买东西值得信赖京东快递也很快	5
宝贝终于到手了，发货速度快哦，质量特别好,收到就迫不及待的去玩啦	5
用了这个不准，我不买这种了，搞得我都想扔掉了，现在我要都拿来当玩具耍	5
上身好漂亮的，料子很柔软，穿上特别又质感的	5
质量不错，好看，显瘦，喜欢	5
包装不错，挺好的，做工非常的好，产品质量给力	5
不错，价格实惠，好用，方便测体温水温	5
面料做工都一般，可以说差劲，拿到货后一种上当的感觉	2
包装不错，挺好的，做工非常的好，产品质量给力	5
东西很不错，很方便比我在药店里面刷的要好用多了而且价格比那便宜多了	5
差劲，很不满意	5
质量很好，颜色也特别好看，很喜欢这个外形，使用也非常的流畅，很智能，用起来非常方便，孩子像多了一个朋友	5
漂亮，非常喜欢，朋友都说好看	5
质量很好，颜色也特别好看，很喜欢这个外形，使用也非常的流畅，很智能，用起来非常方便，孩子像多了一个朋友	5
公司买来用的	5
很漂亮，很时尚，喜欢	5
操作比较简单，适合家里有小孩子的，有一定小误差	5
质量很好，颜色也特别好看，很喜欢这个外形，使用也非常的流畅，很智能，用起来非常方便，孩子像多了一个朋友	5
技术部采购的，使用后良好	5
还行，不暴露，也很舒服，也不难看，适合我们	5
质量很好，颜色也特别好看，很喜欢这个外形，使用也非常的流畅，很智能，用起来非常方便，孩子像多了一个朋友	5
小巧性能强 好用	5
特喜欢，超棒啊	5
给孩子买了一个，在家陪她玩，挺不错的	5
老公买回来自己要搞个什么东西，我也不懂，不过是我帮他一起装起来的，有点像做手工的感觉。	5
颜色没有色差，摸着质量还好，买大了点，不知道下水会不会掉凸^-^凸	5
给孩子买了一个，在家陪她玩，挺不错的	5
送货快！非常好！装系统，组装什么的，都很顺利~ 以后放肆折腾~	5
不错，已经使用了，还可以，以后会继续关注。值得购买	5
到的很及时，第二天就派上用场了。	5
给孩子买了一个，在家陪她玩，挺不错的	5
很不错，对于初次上手也比较友好	5
这款温度计超级好用，主要是特方便	5
适合泡温泉，花色上身效果不错	5
给孩子买了一个，在家陪她玩，挺不错的	5
不错不错，用起来很爽，谁用谁知道。	5
挺好的，很方便。可以随时监测宝宝的体温	5
为了这种泳衣还多花了我12块钱喊跑腿	5
很好，刚到就用了一下，很不错	5
泳衣质量很好，穿着舒服，保守，值这个价	5
收到了，不错，已经用了，测量还蛮准的	5
好好看，很满意，物流好快，好评	5
已经是第三个了，比外面还是贵一点	5
没晒图但个人觉得好用 方便 已准	5
挺漂亮的，很喜欢，一次满意的购物	5
收到第一时间就打开看了一下，外观精美，送给侄女的她非常喜欢，功能比较多，重要的是还可以听歌	5
总体来说还是不错的样子。。。我是挺喜欢的	5
办公环境不好，搭个小服务器用	5
很好用，很方便，	5
挺好的，颜色不错	5
收到第一时间就打开看了一下，外观精美，送给侄女的她非常喜欢，功能比较多，重要的是还可以听歌	5
没有最满意，只有超级满意，为了泡温泉买的完美	5
不错，质量还不错，比较喜欢喔。	5
衣服不错，颜色很正，质量也很好。穿的正好	5
收到第一时间就打开看了一下，外观精美，送给侄女的她非常喜欢，功能比较多，重要的是还可以听歌	5
这个游泳衣非常显瘦，但是颜色没有图片这么亮，稍微偏暗一点，整体效果不错	5
多次购买，物流惊喜，快递员很好。准确。	5
产品非常不错，物流也很给力！	5
收到第一时间就打开看了一下，外观精美，送给侄女的她非常喜欢，功能比较多，重要的是还可以听歌	5
颜色很正，喜欢	5
质量很不错的	5
店家很给力  买小了二话不说直接给换了	5
物流非常的快，卖家包装非常的好，很细心，服务态度很周到	5
质量不错，送货也快，穿着也很舒适，保守派可以考虑入手哦。	5
挺不错的板子，功能很全，买回来还没用，过几天试试	5
物流非常的快，卖家包装非常的好，很细心，服务态度很周到	5
用起来啦，回头再买点传感器玩玩	5
物流非常的快，卖家包装非常的好，很细心，服务态度很周到	5
好喜欢，颜色很正，样式不错，。	5
我觉得ok	5
物流非常的快，卖家包装非常的好，很细心，服务态度很周到	5
质量是可以的	5
面料很好，弹性也不错，款式也不暴露，赞?	5
很好的东西	5
泳衣还没有穿，不过看着还不错，支持	5
挺不错的，朋友推荐的，感觉非常好，满意	5
已经收到，快递方便，希望东西也很。	5
板子做工不错，有wifi功能很给力	5
一般般，有比没有强	5
挺不错的，朋友推荐的，感觉非常好，满意	5
收到快递时感觉东西不够似的，300多的一套用那么小的盒子就装下了，打开之后看到实物，比想象的还要小。弄了一个下午把系统装上了，要是有个关机自动断电模块就好了，不用每次关机都要关掉电源开关，有固定螺丝就更好不过了。总之东西总体不错，有需要下次还回来的。	5
买回来试了才知道，不是很准确，每测一次都不一样	5
没显示器用手机连的，目前感觉良好，	5
挺好  不错  很准  简单方便  做工精细  读数精准  三色显示	5
把我的肉肉包得好好的?	5
挺不错的，朋友推荐的，感觉非常好，满意	5
一直用这个牌子的感觉很好用	5
挺不错的，朋友推荐的，感觉非常好，满意	5
非常不错，很结实，性能还可以	5
很简易的包装。但一切够用。还赠送了电池。贴心。目前为止用起来很不错。	5
非常好用，音质很好，内容丰富多彩，宝宝可以学到很多东西，价格也不贵，值得购买，声音很清楚，没有噪音，质量非常不错。	5
和相片一致，很好。	5
东西挺好用的，有点误差，不过用着挺好的，孩子不用夹体温表了	5
东西很好 一直信赖京东 家用东西日常用品都是京东自营的	5
非常好用，音质很好，内容丰富多彩，宝宝可以学到很多东西，价格也不贵，值得购买，声音很清楚，没有噪音，质量非常不错。	5
好用，很方便，量体温照一照就可以	5
非常好用，音质很好，内容丰富多彩，宝宝可以学到很多东西，价格也不贵，值得购买，声音很清楚，没有噪音，质量非常不错。	5
东西很不错，家人非常喜欢！	5
很不错，家里有宝宝的值得购买	5
非常好用，音质很好，内容丰富多彩，宝宝可以学到很多东西，价格也不贵，值得购买，声音很清楚，没有噪音，质量非常不错。	5
没有用，质量一般，很普通的那种	5
可以，好用	5
不错颜色很好，就是慢了点，	5
手感和质量非常满意，很多故事都有，讲的非常好，而且比实体店优惠很多，内存也大	5
不错用了几次，很方便，再也不用觉得量体温麻烦了	5
质量挺好的，穿上可能没有想象的好	5
功能强大，性价比高	5
手感和质量非常满意，很多故事都有，讲的非常好，而且比实体店优惠很多，内存也大	5
泳衣很棒，个人很喜欢，男朋友也觉得不错	5
还不错，活动买的，比较划算。值得购买	5
有意思 好玩	5
手感和质量非常满意，很多故事都有，讲的非常好，而且比实体店优惠很多，内存也大	5
挺好看，适合沙滩，穿着舒适	5
有色差，以这是纱料的，结果不是，手感也不好，比较失望。	2
手感和质量非常满意，很多故事都有，讲的非常好，而且比实体店优惠很多，内存也大	5
穿起还可以	5
不咋。还那么贵。帽子也不防水。	1
整体胸型不错，上身效果好，值得购买	5
大小刚好，面料也很舒服	5
挺好用，貌似还不错的样子	5
衣服真的很好看	5
很年轻时尚，本来想着穿不上的没想到穿上正好	5
帮同事临时购买的，没有耽误使用，料子也不错，尺码合适	5
儿子挺喜欢的，之前都是奶奶带着，给我带的时候就哭得不行，买了个机器人，收到之后特别喜欢自己玩机器人去了，安静了不少，可以和孩子沟通交流，还是挺有趣的	5
有的研究了，可玩性很高	5
配送员辛苦了，手机关机了不知道，很负责任的送到手里，好评	5
165 100 75B L号正合适	5
儿子挺喜欢的，之前都是奶奶带着，给我带的时候就哭得不行，买了个机器人，收到之后特别喜欢自己玩机器人去了，安静了不少，可以和孩子沟通交流，还是挺有趣的	5
